2022-12-06 17:36:49.7159|1|INFO|Microsoft.AspNetCore.Authorization.DefaultAuthorizationService|Authorization was successful. 
2022-12-06 17:36:49.7159|10403|INFO|Microsoft.EntityFrameworkCore.Infrastructure|Entity Framework Core 2.1.14-servicing-32113 initialized 'TenantContext' using provider 'Npgsql.EntityFrameworkCore.PostgreSQL' with options: None 
2022-12-06 17:36:49.7159|10403|INFO|Microsoft.EntityFrameworkCore.Infrastructure|Entity Framework Core 2.1.14-servicing-32113 initialized 'TenantContext' using provider 'Npgsql.EntityFrameworkCore.PostgreSQL' with options: None 
2022-12-06 17:36:49.7159|20101|INFO|Microsoft.EntityFrameworkCore.Database.Command|Executed DbCommand (1ms) [Parameters=[@__domain_0='?' (Size = 500)], CommandType='Text', CommandTimeout='30']
SELECT t."TenantId", t."Status", t."TenantHost", t."TenantMode", t."TenantName", t."UserNumber"
FROM "Tenants" AS t
WHERE t."TenantHost" = @__domain_0
LIMIT 1 
2022-12-06 17:36:49.7159|20101|INFO|Microsoft.EntityFrameworkCore.Database.Command|Executed DbCommand (1ms) [Parameters=[@__domain_0='?' (Size = 500)], CommandType='Text', CommandTimeout='30']
SELECT t."TenantId", t."Status", t."TenantHost", t."TenantMode", t."TenantName", t."UserNumber"
FROM "Tenants" AS t
WHERE t."TenantHost" = @__domain_0
LIMIT 1 
2022-12-06 17:36:49.7308|1|INFO|Microsoft.AspNetCore.Mvc.Internal.ControllerActionInvoker|Executing action method TN.TNM.Api.Controllers.ProductController.GetServicePacketById (TN.TNM.Api) - Validation state: Valid 
2022-12-06 17:36:49.7308|1|INFO|Microsoft.AspNetCore.Mvc.Internal.ControllerActionInvoker|Executing action method TN.TNM.Api.Controllers.CustomerOrderController.SearchOptionOfPacketService (TN.TNM.Api) - Validation state: Valid 
2022-12-06 17:36:49.7308|10403|INFO|Microsoft.EntityFrameworkCore.Infrastructure|Entity Framework Core 2.1.14-servicing-32113 initialized 'TNTN8Context' using provider 'Npgsql.EntityFrameworkCore.PostgreSQL' with options: None 
2022-12-06 17:36:49.7308|10403|INFO|Microsoft.EntityFrameworkCore.Infrastructure|Entity Framework Core 2.1.14-servicing-32113 initialized 'TNTN8Context' using provider 'Npgsql.EntityFrameworkCore.PostgreSQL' with options: None 
2022-12-06 17:36:49.7308|20101|INFO|Microsoft.EntityFrameworkCore.Database.Command|Executed DbCommand (0ms) [Parameters=[@__ef_filter___tenantId_0='?' (DbType = Guid), @__parameter_PacketServiceId_0='?' (DbType = Guid)], CommandType='Text', CommandTimeout='30']
SELECT e."Id", e."AttributeName", e."CreatedById", e."CreatedDate", e."Description", e."Message", e."Name", e."ProductCategoryId", e."ProvinceId", e."Status", e."TenantId", e."UpdatedById", e."UpdatedDate"
FROM "ServicePacket" AS e
WHERE (e."TenantId" = @__ef_filter___tenantId_0) AND (e."Id" = @__parameter_PacketServiceId_0)
LIMIT 1 
2022-12-06 17:36:49.7308|20101|INFO|Microsoft.EntityFrameworkCore.Database.Command|Executed DbCommand (0ms) [Parameters=[@__ef_filter___tenantId_1='?' (DbType = Guid), @__ef_filter___tenantId_0='?' (DbType = Guid), @__parameter_Id_0='?' (DbType = Guid)], CommandType='Text', CommandTimeout='30']
SELECT e."Id", e."StepId", e."RoleId", e."CategoryId", t."CategoryName", t."IsEdit"
FROM "PermissionConfiguration" AS e
INNER JOIN (
    SELECT e0.*
    FROM "Category" AS e0
    WHERE e0."TenantId" = @__ef_filter___tenantId_1
) AS t ON e."CategoryId" = t."CategoryId"
WHERE (e."TenantId" = @__ef_filter___tenantId_0) AND (e."ServicePacketId" = @__parameter_Id_0) 
2022-12-06 17:36:49.7308|20101|INFO|Microsoft.EntityFrameworkCore.Database.Command|Executed DbCommand (0ms) [Parameters=[@__ef_filter___tenantId_0='?' (DbType = Guid)], CommandType='Text', CommandTimeout='30']
SELECT e."Id", e."CreatedById", e."CreatedDate", e."EmployeeId", e."PermissionConfigurationId", e."TenantId", e."UpdatedById", e."UpdatedDate"
FROM "EmployeeMappingPermissionConfiguration" AS e
WHERE e."TenantId" = @__ef_filter___tenantId_0 
2022-12-06 17:36:49.7308|20101|INFO|Microsoft.EntityFrameworkCore.Database.Command|Executed DbCommand (0ms) [Parameters=[@__ef_filter___tenantId_0='?' (DbType = Guid)], CommandType='Text', CommandTimeout='30']
SELECT e."CategoryTypeId", e."Active", e."CategoryTypeCode", e."CategoryTypeName", e."CreatedById", e."CreatedDate", e."TenantId", e."UpdatedById", e."UpdatedDate"
FROM "CategoryType" AS e
WHERE (e."TenantId" = @__ef_filter___tenantId_0) AND (e."CategoryTypeCode" = 'ATTRIBUTE')
LIMIT 1 
2022-12-06 17:36:49.7308|20101|INFO|Microsoft.EntityFrameworkCore.Database.Command|Executed DbCommand (1ms) [Parameters=[@__ef_filter___tenantId_0='?' (DbType = Guid), @__attrCateTypeId_0='?' (DbType = Guid)], CommandType='Text', CommandTimeout='30']
SELECT e."CategoryId", e."CategoryName", e."CategoryCode"
FROM "Category" AS e
WHERE (e."TenantId" = @__ef_filter___tenantId_0) AND (e."CategoryTypeId" = @__attrCateTypeId_0) 
2022-12-06 17:36:49.7308|20101|INFO|Microsoft.EntityFrameworkCore.Database.Command|Executed DbCommand (0ms) [Parameters=[@__ef_filter___tenantId_0='?' (DbType = Guid), @__packetService_Id_0='?' (DbType = Guid), @__ObjectTypePacket_1='?' (DbType = Int32)], CommandType='Text', CommandTimeout='30']
SELECT e."Id", e."DataType", e."CategoryId", e."ObjectType", e."ObjectId"
FROM "AttributeConfiguration" AS e
WHERE (e."TenantId" = @__ef_filter___tenantId_0) AND ((e."ObjectId" = @__packetService_Id_0) AND (e."ObjectType" = @__ObjectTypePacket_1)) 
2022-12-06 17:36:49.7308|20101|INFO|Microsoft.EntityFrameworkCore.Database.Command|Executed DbCommand (1ms) [Parameters=[@__ef_filter___tenantId_1='?' (DbType = Guid), @__ef_filter___tenantId_0='?' (DbType = Guid), @__parameter_Id_0='?' (DbType = Guid)], CommandType='Text', CommandTimeout='30']
SELECT e."Id", e."ObjectId", e."ObjectType", e."DataType", e."CategoryId", t."CategoryName" AS "DataTypeName"
FROM "AttributeConfiguration" AS e
INNER JOIN (
    SELECT e0.*
    FROM "Category" AS e0
    WHERE e0."TenantId" = @__ef_filter___tenantId_1
) AS t ON e."CategoryId" = t."CategoryId"
WHERE (e."TenantId" = @__ef_filter___tenantId_0) AND (e."ObjectId" = @__parameter_Id_0) 
2022-12-06 17:36:49.7308|20101|INFO|Microsoft.EntityFrameworkCore.Database.Command|Executed DbCommand (1ms) [Parameters=[@__ef_filter___tenantId_0='?' (DbType = Guid), @__parameter_PacketServiceId_0='?' (DbType = Guid)], CommandType='Text', CommandTimeout='30']
SELECT e."Id", e."Name", e."ParentId", e."ServicePacketId", e."OptionId"
FROM "ServicePacketMappingOptions" AS e
WHERE (e."TenantId" = @__ef_filter___tenantId_0) AND (e."ServicePacketId" = @__parameter_PacketServiceId_0) 
2022-12-06 17:36:49.7308|20101|INFO|Microsoft.EntityFrameworkCore.Database.Command|Executed DbCommand (0ms) [Parameters=[@__ef_filter___tenantId_0='?' (DbType = Guid), @__parameter_Id_0='?' (DbType = Guid)], CommandType='Text', CommandTimeout='30']
SELECT e."Id", e."MainImage", e."BackgroundImage", e."Icon"
FROM "ServicePacketImage" AS e
WHERE (e."TenantId" = @__ef_filter___tenantId_0) AND (e."ServicePacketId" = @__parameter_Id_0)
LIMIT 1 
2022-12-06 17:36:49.7308|20101|INFO|Microsoft.EntityFrameworkCore.Database.Command|Executed DbCommand (2ms) [Parameters=[@__ef_filter___tenantId_0='?' (DbType = Guid), @__parameter_Id_0='?' (DbType = Guid)], CommandType='Text', CommandTimeout='30']
SELECT e."Id", e."AttributeName", e."Description", e."Message", e."Name", e."ProductCategoryId", e."Status", e."ProvinceId"
FROM "ServicePacket" AS e
WHERE (e."TenantId" = @__ef_filter___tenantId_0) AND (e."Id" = @__parameter_Id_0)
LIMIT 1 
2022-12-06 17:36:49.7308|20101|INFO|Microsoft.EntityFrameworkCore.Database.Command|Executed DbCommand (3ms) [Parameters=[@__ef_filter___tenantId_0='?' (DbType = Guid)], CommandType='Text', CommandTimeout='30']
SELECT e."Name", CASE
    WHEN e."Price" IS NOT NULL
    THEN TRUE::bool ELSE FALSE::bool
END, (((e."Name" || '   -   ')) || 'Đơn giá: '), e."Price", e."Price" AS "Price0", e."Id", e."ParentId", e."Description"
FROM "Options" AS e
WHERE (e."TenantId" = @__ef_filter___tenantId_0) AND e."Id" IN ('9cd1c1ea-6dc0-4c75-8704-ecd39f8ff0bf') 
2022-12-06 17:36:49.7308|2|INFO|Microsoft.AspNetCore.Mvc.Internal.ControllerActionInvoker|Executed action method TN.TNM.Api.Controllers.ProductController.GetServicePacketById (TN.TNM.Api), returned result Microsoft.AspNetCore.Mvc.ObjectResult in 14.5947ms. 
2022-12-06 17:36:49.7471|1|INFO|Microsoft.AspNetCore.Mvc.Infrastructure.ObjectResultExecutor|Executing ObjectResult, writing value of type 'TN.TNM.DataAccess.Messages.Results.Admin.Product.GetServicePacketByIdResult'. 
2022-12-06 17:36:49.7471|20101|INFO|Microsoft.EntityFrameworkCore.Database.Command|Executed DbCommand (1ms) [Parameters=[@__ef_filter___tenantId_0='?' (DbType = Guid), @__ObjectTypeOption_1='?' (DbType = Int32)], CommandType='Text', CommandTimeout='30']
SELECT e."Id", e."DataType", e."CategoryId", e."ObjectType", e."ObjectId"
FROM "AttributeConfiguration" AS e
WHERE (e."TenantId" = @__ef_filter___tenantId_0) AND (e."ObjectId" IN ('9cd1c1ea-6dc0-4c75-8704-ecd39f8ff0bf') AND (e."ObjectType" = @__ObjectTypeOption_1)) 
2022-12-06 17:36:49.7471|2|INFO|Microsoft.AspNetCore.Mvc.Internal.ControllerActionInvoker|Executed action method TN.TNM.Api.Controllers.CustomerOrderController.SearchOptionOfPacketService (TN.TNM.Api), returned result Microsoft.AspNetCore.Mvc.ObjectResult in 17.7195ms. 
2022-12-06 17:36:49.7471|2|INFO|Microsoft.AspNetCore.Mvc.Internal.ControllerActionInvoker|Executed action TN.TNM.Api.Controllers.ProductController.GetServicePacketById (TN.TNM.Api) in 22.5335ms 
2022-12-06 17:36:49.7471|1|INFO|Microsoft.AspNetCore.Mvc.Infrastructure.ObjectResultExecutor|Executing ObjectResult, writing value of type 'TN.TNM.DataAccess.Messages.Results.Order.SearchOptionOfPacketServiceResult'. 
2022-12-06 17:36:49.7471|2|INFO|Microsoft.AspNetCore.Hosting.Internal.WebHost|Request finished in 28.359ms 200 application/json; charset=utf-8 
2022-12-06 17:36:49.7471|2|INFO|Microsoft.AspNetCore.Mvc.Internal.ControllerActionInvoker|Executed action TN.TNM.Api.Controllers.CustomerOrderController.SearchOptionOfPacketService (TN.TNM.Api) in 23.5889ms 
2022-12-06 17:36:49.7471|2|INFO|Microsoft.AspNetCore.Hosting.Internal.WebHost|Request finished in 29.1393ms 200 application/json; charset=utf-8 
2022-12-06 17:36:52.1420|1|INFO|Microsoft.AspNetCore.Hosting.Internal.WebHost|Request starting HTTP/1.1 POST http://localhost:5001/api/Product/createOrUpdateServicePacket application/json 91566 
2022-12-06 17:36:52.1420|4|INFO|Microsoft.AspNetCore.Cors.Infrastructure.CorsService|Policy execution successful. 
2022-12-06 17:36:52.1420|2|INFO|Microsoft.AspNetCore.Authentication.JwtBearer.JwtBearerHandler|Successfully validated the token. 
2022-12-06 17:36:52.1420|3|INFO|Microsoft.AspNetCore.Mvc.Internal.ControllerActionInvoker|Route matched with {action = "CreateOrUpdateServicePacket", controller = "Product"}. Executing controller action with signature System.Threading.Tasks.Task`1[TN.TNM.DataAccess.Messages.Results.Admin.Product.CreateOrUpdateServicePacketResult] CreateOrUpdateServicePacket(TN.TNM.DataAccess.Messages.Parameters.Admin.Product.CreateOrUpdateServicePacketParameter) on controller TN.TNM.Api.Controllers.ProductController (TN.TNM.Api). 
2022-12-06 17:36:52.1420|1|INFO|Microsoft.AspNetCore.Authorization.DefaultAuthorizationService|Authorization was successful. 
2022-12-06 17:36:52.1420|10403|INFO|Microsoft.EntityFrameworkCore.Infrastructure|Entity Framework Core 2.1.14-servicing-32113 initialized 'TenantContext' using provider 'Npgsql.EntityFrameworkCore.PostgreSQL' with options: None 
2022-12-06 17:36:52.1420|20101|INFO|Microsoft.EntityFrameworkCore.Database.Command|Executed DbCommand (0ms) [Parameters=[@__domain_0='?' (Size = 500)], CommandType='Text', CommandTimeout='30']
SELECT t."TenantId", t."Status", t."TenantHost", t."TenantMode", t."TenantName", t."UserNumber"
FROM "Tenants" AS t
WHERE t."TenantHost" = @__domain_0
LIMIT 1 
2022-12-06 17:36:52.1561|1|INFO|Microsoft.AspNetCore.Mvc.Internal.ControllerActionInvoker|Executing action method TN.TNM.Api.Controllers.ProductController.CreateOrUpdateServicePacket (TN.TNM.Api) - Validation state: Valid 
2022-12-06 17:36:52.1561|10403|INFO|Microsoft.EntityFrameworkCore.Infrastructure|Entity Framework Core 2.1.14-servicing-32113 initialized 'TNTN8Context' using provider 'Npgsql.EntityFrameworkCore.PostgreSQL' with options: None 
2022-12-06 17:36:52.1561|20101|INFO|Microsoft.EntityFrameworkCore.Database.Command|Executed DbCommand (1ms) [Parameters=[@__ef_filter___tenantId_0='?' (DbType = Guid), @__servicePacket_Id_0='?' (DbType = Guid)], CommandType='Text', CommandTimeout='30']
SELECT e."Id", e."BackgroundImage", e."CreatedById", e."CreatedDate", e."Icon", e."MainImage", e."ServicePacketId", e."TenantId", e."UpdatedById", e."UpdatedDate"
FROM "ServicePacketImage" AS e
WHERE (e."TenantId" = @__ef_filter___tenantId_0) AND (e."ServicePacketId" = @__servicePacket_Id_0)
LIMIT 1 
2022-12-06 17:36:52.1561|20101|INFO|Microsoft.EntityFrameworkCore.Database.Command|Executed DbCommand (3ms) [Parameters=[@__ef_filter___tenantId_0='?' (DbType = Guid), @__servicePacket_Id_0='?' (DbType = Guid)], CommandType='Text', CommandTimeout='30']
SELECT e."Id", e."CategoryId", e."CreatedById", e."CreatedDate", e."DataType", e."IsUsing", e."ObjectId", e."ObjectType", e."TenantId", e."UpdatedById", e."UpdatedDate"
FROM "AttributeConfiguration" AS e
WHERE (e."TenantId" = @__ef_filter___tenantId_0) AND (e."ObjectId" = @__servicePacket_Id_0) 
2022-12-06 17:36:52.1561|20101|INFO|Microsoft.EntityFrameworkCore.Database.Command|Executed DbCommand (1ms) [Parameters=[@__ef_filter___tenantId_0='?' (DbType = Guid), @__servicePacket_Id_0='?' (DbType = Guid)], CommandType='Text', CommandTimeout='30']
SELECT e."Id", e."CategoryId", e."CreatedById", e."CreatedDate", e."RoleId", e."ServicePacketId", e."StepId", e."TenantId", e."UpdatedById", e."UpdatedDate"
FROM "PermissionConfiguration" AS e
WHERE (e."TenantId" = @__ef_filter___tenantId_0) AND (e."ServicePacketId" = @__servicePacket_Id_0) 
2022-12-06 17:36:52.1680|20101|INFO|Microsoft.EntityFrameworkCore.Database.Command|Executed DbCommand (1ms) [Parameters=[@__ef_filter___tenantId_0='?' (DbType = Guid)], CommandType='Text', CommandTimeout='30']
SELECT e."Id", e."CreatedById", e."CreatedDate", e."EmployeeId", e."PermissionConfigurationId", e."TenantId", e."UpdatedById", e."UpdatedDate"
FROM "EmployeeMappingPermissionConfiguration" AS e
WHERE e."TenantId" = @__ef_filter___tenantId_0 
2022-12-06 17:36:52.1856|20101|INFO|Microsoft.EntityFrameworkCore.Database.Command|Executed DbCommand (4ms) [Parameters=[@p0='?' (DbType = Guid), @p1='?' (DbType = Guid), @p2='?' (DbType = Guid), @p3='?' (DbType = DateTime), @p4='?' (DbType = Guid), @p5='?' (DbType = Guid), @p6='?' (DbType = Guid), @p7='?' (DbType = Guid), @p8='?' (DbType = DateTime), @p9='?' (DbType = Guid), @p10='?' (DbType = Guid), @p11='?' (DbType = DateTime), @p12='?' (DbType = Guid), @p13='?' (DbType = Guid), @p14='?' (DbType = Guid), @p15='?' (DbType = Guid), @p16='?' (DbType = DateTime), @p17='?' (DbType = Guid), @p18='?' (DbType = Guid), @p19='?' (DbType = DateTime), @p20='?' (DbType = Guid), @p21='?' (DbType = Guid), @p22='?' (DbType = Guid), @p23='?' (DbType = Guid), @p24='?' (DbType = DateTime), @p25='?' (DbType = Guid), @p26='?' (DbType = Guid), @p27='?' (DbType = DateTime), @p28='?' (DbType = Guid), @p29='?' (DbType = Guid), @p30='?' (DbType = Guid), @p31='?' (DbType = Guid), @p32='?' (DbType = DateTime), @p33='?' (DbType = Guid), @p34='?' (DbType = Guid), @p35='?' (DbType = DateTime), @p36='?' (DbType = Guid), @p37='?' (DbType = Guid), @p38='?' (DbType = Guid), @p39='?' (DbType = Guid), @p40='?' (DbType = DateTime), @p41='?' (DbType = Guid), @p42='?' (DbType = Guid), @p43='?' (DbType = DateTime), @p44='?' (DbType = Guid), @p45='?' (DbType = Guid), @p46='?' (DbType = Guid), @p47='?' (DbType = Guid), @p48='?' (DbType = DateTime), @p49='?' (DbType = Guid), @p50='?' (DbType = Guid), @p51='?' (DbType = DateTime), @p52='?' (DbType = Guid), @p53='?' (DbType = Guid), @p54='?' (DbType = Guid), @p55='?' (DbType = Guid), @p56='?' (DbType = DateTime), @p57='?' (DbType = Guid), @p58='?' (DbType = Guid), @p59='?' (DbType = Guid), @p60='?' (DbType = Guid), @p61='?' (DbType = Guid), @p62='?' (DbType = Guid), @p63='?' (DbType = Guid), @p64='?' (DbType = Guid), @p65='?' (DbType = Guid), @p66='?' (DbType = Guid), @p67='?' (DbType = DateTime), @p68='?' (DbType = Int32), @p69='?' (DbType = Guid), @p70='?' (DbType = Int32), @p71='?' (DbType = Guid), @p72='?' (DbType = Guid), @p73='?' (DbType = DateTime), @p74='?' (DbType = Guid), @p75='?' (DbType = Guid), @p76='?' (DbType = Guid), @p77='?' (DbType = DateTime), @p78='?' (DbType = Int32), @p79='?' (DbType = Guid), @p80='?' (DbType = Int32), @p81='?' (DbType = Guid), @p82='?' (DbType = Guid), @p83='?' (DbType = DateTime), @p84='?' (DbType = Guid), @p85='?' (DbType = Guid), @p86='?' (DbType = Guid), @p87='?' (DbType = DateTime), @p88='?' (DbType = Int32), @p89='?' (DbType = Guid), @p90='?' (DbType = Int32), @p91='?' (DbType = Guid), @p92='?' (DbType = Guid), @p93='?' (DbType = DateTime), @p94='?' (DbType = Guid), @p95='?' (DbType = Guid), @p96='?' (DbType = Guid), @p97='?' (DbType = DateTime), @p98='?' (DbType = Int32), @p99='?' (DbType = Guid), @p100='?' (DbType = Int32), @p101='?' (DbType = Guid), @p102='?' (DbType = Guid), @p103='?' (DbType = DateTime), @p104='?' (DbType = Guid), @p105='?' (DbType = Guid), @p106='?' (DbType = Guid), @p107='?' (DbType = DateTime), @p108='?' (DbType = Int32), @p109='?' (DbType = Guid), @p110='?' (DbType = Int32), @p111='?' (DbType = Guid), @p112='?' (DbType = Guid), @p113='?' (DbType = DateTime), @p114='?' (DbType = Guid), @p115='?' (DbType = Guid), @p116='?' (DbType = Guid), @p117='?' (DbType = DateTime), @p118='?' (DbType = Int32), @p119='?' (DbType = Guid), @p120='?' (DbType = Int32), @p121='?' (DbType = Guid), @p122='?' (DbType = Guid), @p123='?' (DbType = DateTime), @p124='?' (DbType = Guid), @p125='?' (DbType = Guid), @p126='?' (DbType = Guid), @p127='?' (DbType = DateTime), @p128='?' (DbType = Int32), @p129='?' (DbType = Guid), @p130='?' (DbType = Int32), @p131='?' (DbType = Guid), @p132='?' (DbType = Guid), @p133='?' (DbType = DateTime), @p146='?' (DbType = Guid), @p134='?' (Size = 255), @p135='?' (DbType = Guid), @p136='?' (DbType = DateTime), @p137='?' (Size = 255), @p138='?', @p139='?' (Size = 255), @p140='?' (DbType = Guid), @p141='?' (DbType = Guid), @p142='?' (Size = 255), @p143='?' (DbType = Guid), @p144='?' (DbType = Guid), @p145='?' (DbType = DateTime), @p147='?' (DbType = Guid), @p148='?' (DbType = Guid), @p149='?', @p150='?' (DbType = Guid), @p151='?' (DbType = DateTime), @p152='?', @p153='?', @p154='?' (DbType = Guid), @p155='?' (DbType = Guid), @p156='?' (DbType = Guid), @p157='?' (DbType = DateTime)], CommandType='Text', CommandTimeout='30']
DELETE FROM "EmployeeMappingPermissionConfiguration"
WHERE "Id" = @p0;
INSERT INTO "EmployeeMappingPermissionConfiguration" ("Id", "CreatedById", "CreatedDate", "EmployeeId", "PermissionConfigurationId", "TenantId", "UpdatedById", "UpdatedDate")
VALUES (@p1, @p2, @p3, @p4, @p5, @p6, @p7, @p8);
INSERT INTO "EmployeeMappingPermissionConfiguration" ("Id", "CreatedById", "CreatedDate", "EmployeeId", "PermissionConfigurationId", "TenantId", "UpdatedById", "UpdatedDate")
VALUES (@p9, @p10, @p11, @p12, @p13, @p14, @p15, @p16);
INSERT INTO "EmployeeMappingPermissionConfiguration" ("Id", "CreatedById", "CreatedDate", "EmployeeId", "PermissionConfigurationId", "TenantId", "UpdatedById", "UpdatedDate")
VALUES (@p17, @p18, @p19, @p20, @p21, @p22, @p23, @p24);
INSERT INTO "EmployeeMappingPermissionConfiguration" ("Id", "CreatedById", "CreatedDate", "EmployeeId", "PermissionConfigurationId", "TenantId", "UpdatedById", "UpdatedDate")
VALUES (@p25, @p26, @p27, @p28, @p29, @p30, @p31, @p32);
INSERT INTO "EmployeeMappingPermissionConfiguration" ("Id", "CreatedById", "CreatedDate", "EmployeeId", "PermissionConfigurationId", "TenantId", "UpdatedById", "UpdatedDate")
VALUES (@p33, @p34, @p35, @p36, @p37, @p38, @p39, @p40);
INSERT INTO "EmployeeMappingPermissionConfiguration" ("Id", "CreatedById", "CreatedDate", "EmployeeId", "PermissionConfigurationId", "TenantId", "UpdatedById", "UpdatedDate")
VALUES (@p41, @p42, @p43, @p44, @p45, @p46, @p47, @p48);
INSERT INTO "EmployeeMappingPermissionConfiguration" ("Id", "CreatedById", "CreatedDate", "EmployeeId", "PermissionConfigurationId", "TenantId", "UpdatedById", "UpdatedDate")
VALUES (@p49, @p50, @p51, @p52, @p53, @p54, @p55, @p56);
DELETE FROM "PermissionConfiguration"
WHERE "Id" = @p57;
DELETE FROM "PermissionConfiguration"
WHERE "Id" = @p58;
DELETE FROM "PermissionConfiguration"
WHERE "Id" = @p59;
DELETE FROM "PermissionConfiguration"
WHERE "Id" = @p60;
DELETE FROM "PermissionConfiguration"
WHERE "Id" = @p61;
DELETE FROM "PermissionConfiguration"
WHERE "Id" = @p62;
DELETE FROM "PermissionConfiguration"
WHERE "Id" = @p63;
INSERT INTO "PermissionConfiguration" ("Id", "CategoryId", "CreatedById", "CreatedDate", "RoleId", "ServicePacketId", "StepId", "TenantId", "UpdatedById", "UpdatedDate")
VALUES (@p64, @p65, @p66, @p67, @p68, @p69, @p70, @p71, @p72, @p73);
INSERT INTO "PermissionConfiguration" ("Id", "CategoryId", "CreatedById", "CreatedDate", "RoleId", "ServicePacketId", "StepId", "TenantId", "UpdatedById", "UpdatedDate")
VALUES (@p74, @p75, @p76, @p77, @p78, @p79, @p80, @p81, @p82, @p83);
INSERT INTO "PermissionConfiguration" ("Id", "CategoryId", "CreatedById", "CreatedDate", "RoleId", "ServicePacketId", "StepId", "TenantId", "UpdatedById", "UpdatedDate")
VALUES (@p84, @p85, @p86, @p87, @p88, @p89, @p90, @p91, @p92, @p93);
INSERT INTO "PermissionConfiguration" ("Id", "CategoryId", "CreatedById", "CreatedDate", "RoleId", "ServicePacketId", "StepId", "TenantId", "UpdatedById", "UpdatedDate")
VALUES (@p94, @p95, @p96, @p97, @p98, @p99, @p100, @p101, @p102, @p103);
INSERT INTO "PermissionConfiguration" ("Id", "CategoryId", "CreatedById", "CreatedDate", "RoleId", "ServicePacketId", "StepId", "TenantId", "UpdatedById", "UpdatedDate")
VALUES (@p104, @p105, @p106, @p107, @p108, @p109, @p110, @p111, @p112, @p113);
INSERT INTO "PermissionConfiguration" ("Id", "CategoryId", "CreatedById", "CreatedDate", "RoleId", "ServicePacketId", "StepId", "TenantId", "UpdatedById", "UpdatedDate")
VALUES (@p114, @p115, @p116, @p117, @p118, @p119, @p120, @p121, @p122, @p123);
INSERT INTO "PermissionConfiguration" ("Id", "CategoryId", "CreatedById", "CreatedDate", "RoleId", "ServicePacketId", "StepId", "TenantId", "UpdatedById", "UpdatedDate")
VALUES (@p124, @p125, @p126, @p127, @p128, @p129, @p130, @p131, @p132, @p133);
UPDATE "ServicePacket" SET "AttributeName" = @p134, "CreatedById" = @p135, "CreatedDate" = @p136, "Description" = @p137, "Message" = @p138, "Name" = @p139, "ProductCategoryId" = @p140, "ProvinceId" = @p141, "Status" = @p142, "TenantId" = @p143, "UpdatedById" = @p144, "UpdatedDate" = @p145
WHERE "Id" = @p146;
DELETE FROM "ServicePacketImage"
WHERE "Id" = @p147;
INSERT INTO "ServicePacketImage" ("Id", "BackgroundImage", "CreatedById", "CreatedDate", "Icon", "MainImage", "ServicePacketId", "TenantId", "UpdatedById", "UpdatedDate")
VALUES (@p148, @p149, @p150, @p151, @p152, @p153, @p154, @p155, @p156, @p157); 
2022-12-06 17:36:52.1856|2|INFO|Microsoft.AspNetCore.Mvc.Internal.ControllerActionInvoker|Executed action method TN.TNM.Api.Controllers.ProductController.CreateOrUpdateServicePacket (TN.TNM.Api), returned result Microsoft.AspNetCore.Mvc.ObjectResult in 29.2246ms. 
2022-12-06 17:36:52.1856|1|INFO|Microsoft.AspNetCore.Mvc.Infrastructure.ObjectResultExecutor|Executing ObjectResult, writing value of type 'TN.TNM.DataAccess.Messages.Results.Admin.Product.CreateOrUpdateServicePacketResult'. 
2022-12-06 17:36:52.1856|2|INFO|Microsoft.AspNetCore.Mvc.Internal.ControllerActionInvoker|Executed action TN.TNM.Api.Controllers.ProductController.CreateOrUpdateServicePacket (TN.TNM.Api) in 43.6285ms 
2022-12-06 17:36:52.1856|2|INFO|Microsoft.AspNetCore.Hosting.Internal.WebHost|Request finished in 46.1919ms 200 application/json; charset=utf-8 
2022-12-06 17:36:52.1856|1|INFO|Microsoft.AspNetCore.Hosting.Internal.WebHost|Request starting HTTP/1.1 GET http://localhost:5001/api/Product/getMasterDataCreateServicePacket application/json  
2022-12-06 17:36:52.1999|4|INFO|Microsoft.AspNetCore.Cors.Infrastructure.CorsService|Policy execution successful. 
2022-12-06 17:36:52.1999|2|INFO|Microsoft.AspNetCore.Authentication.JwtBearer.JwtBearerHandler|Successfully validated the token. 
2022-12-06 17:36:52.1999|3|INFO|Microsoft.AspNetCore.Mvc.Internal.ControllerActionInvoker|Route matched with {action = "GetMasterDataCreateServicePacket", controller = "Product"}. Executing controller action with signature System.Threading.Tasks.Task`1[TN.TNM.DataAccess.Messages.Results.Admin.Product.GetMasterDataCreateServicePacketResult] GetMasterDataCreateServicePacket(TN.TNM.DataAccess.Messages.Parameters.Admin.Product.GetMasterDataCreateServicePacketParameter) on controller TN.TNM.Api.Controllers.ProductController (TN.TNM.Api). 
2022-12-06 17:36:52.1999|1|INFO|Microsoft.AspNetCore.Authorization.DefaultAuthorizationService|Authorization was successful. 
2022-12-06 17:36:52.1999|10403|INFO|Microsoft.EntityFrameworkCore.Infrastructure|Entity Framework Core 2.1.14-servicing-32113 initialized 'TenantContext' using provider 'Npgsql.EntityFrameworkCore.PostgreSQL' with options: None 
2022-12-06 17:36:52.1999|20101|INFO|Microsoft.EntityFrameworkCore.Database.Command|Executed DbCommand (1ms) [Parameters=[@__domain_0='?' (Size = 500)], CommandType='Text', CommandTimeout='30']
SELECT t."TenantId", t."Status", t."TenantHost", t."TenantMode", t."TenantName", t."UserNumber"
FROM "Tenants" AS t
WHERE t."TenantHost" = @__domain_0
LIMIT 1 
